precision,total_latency_sec,tokens_per_sec,per_token_latency_sec,generated_tokens,start_mem_gb,end_mem_gb,peak_mem_gb,error
fp16,1.5018973739352077,42.61276510012792,5.208441257476807,
int8,5.116449442924932,12.508674367631977,2.8713526725769043,
4bit,3.0043280279496685,21.30260058309192,1.7615246772766113,
