precision,total_latency_sec,tokens_per_sec,per_token_latency_sec,generated_tokens,start_mem_gb,end_mem_gb,peak_mem_gb,error
fp16,3.6402989689959213,17.580973580764077,5.208441257476807,
int8,9.438639881904237,6.780637973348345,2.8713526725769043,
4bit,5.502532089943998,11.631008952580478,1.7615246772766113,
